run_id,variant_id,split,trade_index,direction,open_time,close_time,hold_bars,net_profit,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,1,sell,2025-01-02 16:35:00,2025-01-02 16:50:00,3.0,-3.65,early,vol_mid,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,2,buy,2025-01-02 16:50:00,2025-01-02 17:30:00,8.0,-1.62,early,vol_high,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,3,buy,2025-01-02 18:20:00,2025-01-02 19:00:00,8.0,4.44,early,vol_high,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,4,sell,2025-01-02 19:50:00,2025-01-02 20:30:00,8.0,-6.38,mid,vol_high,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,5,sell,2025-01-02 21:15:00,2025-01-02 21:55:00,8.0,-6.32,late,vol_high,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,6,buy,2025-01-03 17:10:00,2025-01-03 17:15:00,1.0,-5.61,early,vol_high,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,7,sell,2025-01-03 17:15:00,2025-01-03 17:20:00,1.0,2.42,early,vol_high,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,8,buy,2025-01-03 17:20:00,2025-01-03 17:55:00,7.0,3.07,early,vol_high,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,9,sell,2025-01-03 17:55:00,2025-01-03 18:00:00,1.0,-2.23,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,10,buy,2025-01-03 18:00:00,2025-01-03 18:05:00,1.0,2.27,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,11,sell,2025-01-03 18:05:00,2025-01-03 18:20:00,3.0,1.94,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,12,buy,2025-01-03 18:20:00,2025-01-03 19:00:00,8.0,8.29,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,13,buy,2025-01-06 16:35:00,2025-01-06 17:20:00,9.0,7.89,early,vol_mid,downtrend,adx_20_25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,14,sell,2025-01-06 19:45:00,2025-01-06 20:20:00,7.0,1.89,mid,vol_low,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,15,buy,2025-01-06 20:20:00,2025-01-06 20:50:00,6.0,-5.08,late,vol_low,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,16,sell,2025-01-06 20:50:00,2025-01-06 20:55:00,1.0,-2.12,late,vol_low,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,17,buy,2025-01-06 20:55:00,2025-01-06 21:00:00,1.0,-3.33,late,vol_low,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,18,sell,2025-01-06 21:00:00,2025-01-06 21:10:00,2.0,0.19,late,vol_low,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,19,buy,2025-01-06 21:10:00,2025-01-06 21:50:00,8.0,0.62,late,vol_low,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,20,sell,2025-01-07 17:15:00,2025-01-07 17:55:00,8.0,9.18,early,vol_high,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,21,buy,2025-01-07 18:40:00,2025-01-07 18:45:00,1.0,-3.9,mid,vol_high,downtrend,adx_gt25,spread_low
run50AQ_et40s25a_logreg_deep_v1,et40s25a,validation,22,sell,2025-01-07 18:45:00,2025-01-07 18:50:00,1.0,0.08,mid,vol_high,downtrend,adx_gt25,spread_low
