run_id,adapter_id,attempt_name,split,tier,view,short_threshold,long_threshold,logit_strength,block_mode,telemetry_path,status,cycle_rows,feature_ready_rows,model_ok_rows,short_threshold_pass_rows,long_threshold_pass_rows,directional_threshold_pass_rows,directional_near_threshold_001_rows,directional_050_060_band_rows,directional_pass_min_probability,directional_pass_median_probability,directional_pass_max_probability,p_short_min,p_short_median,p_short_max,p_flat_min,p_flat_median,p_flat_max,p_long_min,p_long_median,p_long_max,winning_prob_min,winning_prob_median,winning_prob_max,p_short_unique_count,p_flat_unique_count,p_long_unique_count,short_saturated_ge099_rows,long_saturated_ge099_rows,flat_saturated_ge099_rows,side_filter_block_rows,threshold_or_margin_not_met_rows,threshold_met_reason_rows,order_attempted_rows,order_filled_rows,min_lot_floor_applied_rows,max_model_risk_pct,max_actual_risk_pct_after_floor,decision_counts,lifecycle_counts
run233A_stage233_side_session_context_repair_after_lifecycle_failure_v1,s233_session_ref_h3_cd8,s233_session_ref_h3_cd8_ta_val,validation_is,Tier A,tier_a_only,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s233a/run233A/s233_session_ref_h3_cd8/telemetry/s233_session_ref_h3_cd8_ta_val_telemetry.csv,completed,9844,9844,9844,304,164,468,0,468,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,193,9376,468,471,471,0,0.0250758284,0.0250742927,"{""flat"":9569,""long"":146,""short"":129}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run233A_stage233_side_session_context_repair_after_lifecycle_failure_v1,s233_session_ref_h3_cd8,s233_session_ref_h3_cd8_rt_val,validation_is,Tier A+B,actual_routed_total,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s233a/run233A/s233_session_ref_h3_cd8/telemetry/s233_session_ref_h3_cd8_rt_val_telemetry.csv,completed,9844,9844,9844,304,164,468,0,468,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,193,9376,468,471,471,0,0.0250758284,0.0250742927,"{""flat"":9569,""long"":146,""short"":129}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run233A_stage233_side_session_context_repair_after_lifecycle_failure_v1,s233_session_ref_h3_cd8,s233_session_ref_h3_cd8_ta_oos,oos,Tier A,tier_a_only,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s233a/run233A/s233_session_ref_h3_cd8/telemetry/s233_session_ref_h3_cd8_ta_oos_telemetry.csv,completed,7584,7584,7584,213,135,348,0,348,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,148,7236,348,344,344,0,0.0250758284,0.0250717166,"{""flat"":7384,""long"":121,""short"":79}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run233A_stage233_side_session_context_repair_after_lifecycle_failure_v1,s233_session_ref_h3_cd8,s233_session_ref_h3_cd8_rt_oos,oos,Tier A+B,actual_routed_total,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s233a/run233A/s233_session_ref_h3_cd8/telemetry/s233_session_ref_h3_cd8_rt_oos_telemetry.csv,completed,7584,7584,7584,213,135,348,0,348,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,148,7236,348,344,344,0,0.0250758284,0.0250717166,"{""flat"":7384,""long"":121,""short"":79}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run233A_stage233_side_session_context_repair_after_lifecycle_failure_v1,s233_session_p5_h3_cd8,s233_session_p5_h3_cd8_ta_val,validation_is,Tier A,tier_a_only,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s233a/run233A/s233_session_p5_h3_cd8/telemetry/s233_session_p5_h3_cd8_ta_val_telemetry.csv,completed,9844,9844,9844,304,164,468,0,468,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,208,9376,468,441,441,0,0.0250758284,0.0250730533,"{""flat"":9584,""long"":131,""short"":129}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run233A_stage233_side_session_context_repair_after_lifecycle_failure_v1,s233_session_p5_h3_cd8,s233_session_p5_h3_cd8_rt_val,validation_is,Tier A+B,actual_routed_total,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s233a/run233A/s233_session_p5_h3_cd8/telemetry/s233_session_p5_h3_cd8_rt_val_telemetry.csv,completed,9844,9844,9844,304,164,468,0,468,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,208,9376,468,441,441,0,0.0250758284,0.0250730533,"{""flat"":9584,""long"":131,""short"":129}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run233A_stage233_side_session_context_repair_after_lifecycle_failure_v1,s233_session_p5_h3_cd8,s233_session_p5_h3_cd8_ta_oos,oos,Tier A,tier_a_only,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s233a/run233A/s233_session_p5_h3_cd8/telemetry/s233_session_p5_h3_cd8_ta_oos_telemetry.csv,completed,7584,7584,7584,213,135,348,0,348,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,154,7236,348,332,332,0,0.0250758284,0.0250742093,"{""flat"":7390,""long"":115,""short"":79}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run233A_stage233_side_session_context_repair_after_lifecycle_failure_v1,s233_session_p5_h3_cd8,s233_session_p5_h3_cd8_rt_oos,oos,Tier A+B,actual_routed_total,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s233a/run233A/s233_session_p5_h3_cd8/telemetry/s233_session_p5_h3_cd8_rt_oos_telemetry.csv,completed,7584,7584,7584,213,135,348,0,348,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,154,7236,348,332,332,0,0.0250758284,0.0250742093,"{""flat"":7390,""long"":115,""short"":79}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run233A_stage233_side_session_context_repair_after_lifecycle_failure_v1,s233_session_p10_h3_cd8,s233_session_p10_h3_cd8_ta_val,validation_is,Tier A,tier_a_only,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s233a/run233A/s233_session_p10_h3_cd8/telemetry/s233_session_p10_h3_cd8_ta_val_telemetry.csv,completed,9844,9844,9844,304,164,468,0,468,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,193,9376,468,471,471,0,0.0250758284,0.0250742927,"{""flat"":9569,""long"":146,""short"":129}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run233A_stage233_side_session_context_repair_after_lifecycle_failure_v1,s233_session_p10_h3_cd8,s233_session_p10_h3_cd8_rt_val,validation_is,Tier A+B,actual_routed_total,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s233a/run233A/s233_session_p10_h3_cd8/telemetry/s233_session_p10_h3_cd8_rt_val_telemetry.csv,completed,9844,9844,9844,304,164,468,0,468,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,193,9376,468,471,471,0,0.0250758284,0.0250742927,"{""flat"":9569,""long"":146,""short"":129}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
