ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run59L_stage59q_bounded_followup_from_stage59p_v1__mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm002_validation_is,59Q_adapter_repair__bounded_followup_from_stage59p,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm002_validation_is,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm002_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/59Q_adapter_repair__bounded_followup_from_stage59p/02_runs/run59L/mt5/reports/Project_Obsidian_Prime_v2_run59L_stage59q_bounded_followup_from_stage59p_v1_s59q_v62_sl20_tp30_sd12_h5_rearm002_ta_val.htm,net_profit=514.91;pf=1.11;expectancy=0.51;trades=1001;win_rate=49.25,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=206.08;recovery=2.5;fill=1729;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run59L_stage59q_bounded_followup_from_stage59p_v1__mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm002_validation_is,59Q_adapter_repair__bounded_followup_from_stage59p,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm002_validation_is,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm002_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/59Q_adapter_repair__bounded_followup_from_stage59p/02_runs/run59L/mt5/reports/Project_Obsidian_Prime_v2_run59L_stage59q_bounded_followup_from_stage59p_v1_s59q_v62_sl20_tp30_sd12_h5_rearm002_rt_val.htm,net_profit=514.91;pf=1.11;expectancy=0.51;trades=1001;win_rate=49.25,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=206.08;recovery=2.5;fill=1729;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run59L_stage59q_bounded_followup_from_stage59p_v1__mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm002_oos,59Q_adapter_repair__bounded_followup_from_stage59p,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm002_oos,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm002_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/59Q_adapter_repair__bounded_followup_from_stage59p/02_runs/run59L/mt5/reports/Project_Obsidian_Prime_v2_run59L_stage59q_bounded_followup_from_stage59p_v1_s59q_v62_sl20_tp30_sd12_h5_rearm002_ta_oos.htm,net_profit=652.09;pf=1.15;expectancy=0.84;trades=772;win_rate=50.52,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=500.18;recovery=1.3;fill=1338;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run59L_stage59q_bounded_followup_from_stage59p_v1__mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm002_oos,59Q_adapter_repair__bounded_followup_from_stage59p,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm002_oos,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm002_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/59Q_adapter_repair__bounded_followup_from_stage59p/02_runs/run59L/mt5/reports/Project_Obsidian_Prime_v2_run59L_stage59q_bounded_followup_from_stage59p_v1_s59q_v62_sl20_tp30_sd12_h5_rearm002_rt_oos.htm,net_profit=652.09;pf=1.15;expectancy=0.84;trades=772;win_rate=50.52,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=500.18;recovery=1.3;fill=1338;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run59L_stage59q_bounded_followup_from_stage59p_v1__mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm004_validation_is,59Q_adapter_repair__bounded_followup_from_stage59p,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm004_validation_is,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm004_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/59Q_adapter_repair__bounded_followup_from_stage59p/02_runs/run59L/mt5/reports/Project_Obsidian_Prime_v2_run59L_stage59q_bounded_followup_from_stage59p_v1_s59q_v62_sl20_tp30_sd12_h5_rearm004_ta_val.htm,net_profit=514.91;pf=1.11;expectancy=0.51;trades=1001;win_rate=49.25,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=206.08;recovery=2.5;fill=1729;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run59L_stage59q_bounded_followup_from_stage59p_v1__mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm004_validation_is,59Q_adapter_repair__bounded_followup_from_stage59p,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm004_validation_is,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm004_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/59Q_adapter_repair__bounded_followup_from_stage59p/02_runs/run59L/mt5/reports/Project_Obsidian_Prime_v2_run59L_stage59q_bounded_followup_from_stage59p_v1_s59q_v62_sl20_tp30_sd12_h5_rearm004_rt_val.htm,net_profit=514.91;pf=1.11;expectancy=0.51;trades=1001;win_rate=49.25,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=206.08;recovery=2.5;fill=1729;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run59L_stage59q_bounded_followup_from_stage59p_v1__mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm004_oos,59Q_adapter_repair__bounded_followup_from_stage59p,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm004_oos,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm004_oos,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/59Q_adapter_repair__bounded_followup_from_stage59p/02_runs/run59L/mt5/reports/Project_Obsidian_Prime_v2_run59L_stage59q_bounded_followup_from_stage59p_v1_s59q_v62_sl20_tp30_sd12_h5_rearm004_ta_oos.htm,net_profit=652.09;pf=1.15;expectancy=0.84;trades=772;win_rate=50.52,labelable=NA;feature_ready=7584;model_ok=7584;no_tier_labelable=NA;max_dd=500.18;recovery=1.3;fill=1338;reject=0;skip=29753;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run59L_stage59q_bounded_followup_from_stage59p_v1__mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm004_oos,59Q_adapter_repair__bounded_followup_from_stage59p,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm004_oos,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm004_oos,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/59Q_adapter_repair__bounded_followup_from_stage59p/02_runs/run59L/mt5/reports/Project_Obsidian_Prime_v2_run59L_stage59q_bounded_followup_from_stage59p_v1_s59q_v62_sl20_tp30_sd12_h5_rearm004_rt_oos.htm,net_profit=652.09;pf=1.15;expectancy=0.84;trades=772;win_rate=50.52,a_used=7584;b_fallback=0;no_tier_labelable=NA;max_dd=500.18;recovery=1.3;fill=1338;reject=0;skip=29753,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
run59L_stage59q_bounded_followup_from_stage59p_v1__mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm006_validation_is,59Q_adapter_repair__bounded_followup_from_stage59p,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm006_validation_is,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_tier_a_only_s59q_v62_sl20_tp30_sd12_h5_rearm006_validation_is,Tier A,trading_risk_execution,runtime_probe,completed,inconclusive_tier_only_runtime_probe,stages/59Q_adapter_repair__bounded_followup_from_stage59p/02_runs/run59L/mt5/reports/Project_Obsidian_Prime_v2_run59L_stage59q_bounded_followup_from_stage59p_v1_s59q_v62_sl20_tp30_sd12_h5_rearm006_ta_val.htm,net_profit=514.91;pf=1.11;expectancy=0.51;trades=1001;win_rate=49.25,labelable=NA;feature_ready=9844;model_ok=9844;no_tier_labelable=NA;max_dd=206.08;recovery=2.5;fill=1729;reject=0;skip=42964;subtypes=NA,completed,Tier A only standalone MT5 tester run.
run59L_stage59q_bounded_followup_from_stage59p_v1__mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm006_validation_is,59Q_adapter_repair__bounded_followup_from_stage59p,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm006_validation_is,run59L_stage59q_bounded_followup_from_stage59p_v1,mt5_routed_s59q_v62_sl20_tp30_sd12_h5_rearm006_validation_is,Tier A+B,trading_risk_execution,runtime_probe,completed,inconclusive_routed_total_runtime_probe,stages/59Q_adapter_repair__bounded_followup_from_stage59p/02_runs/run59L/mt5/reports/Project_Obsidian_Prime_v2_run59L_stage59q_bounded_followup_from_stage59p_v1_s59q_v62_sl20_tp30_sd12_h5_rearm006_rt_val.htm,net_profit=514.91;pf=1.11;expectancy=0.51;trades=1001;win_rate=49.25,a_used=9844;b_fallback=0;no_tier_labelable=NA;max_dd=206.08;recovery=2.5;fill=1729;reject=0;skip=42964,completed,Actual routed total from one MT5 tester account path; not a synthetic sum.
