record_type,written_at,run_id,active_tier,model_id,feature_order_hash,bar_time,source_time,symbol,timeframe,feature_ready,model_ok,skip_reason,input_hash,p_short,p_flat,p_long,decision,decision_reason,position_before,position_after,exec_action,order_attempted,order_filled,trade_retcode,trade_comment,model_risk_pct,clipped_risk_pct,computed_lot,executed_lot,min_lot_floor_applied,actual_risk_pct_after_floor,atr_points,open_sl_points,open_tp_points,lifecycle_decision,tier_b_enabled,event,detail
lifecycle,2026.04.14 00:00:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,,run330E_mt5_runtime_probe_or_block_v1_c56_bal_onnx,84f313815393429acb9690d727b61b4a3dfd2354678bd357a53db570ba37bc89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,init_start,stage331_Runtime__CrossHorizonReplayOrBlock
lifecycle,2026.04.14 00:00:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,,run330E_mt5_runtime_probe_or_block_v1_c56_bal_onnx,84f313815393429acb9690d727b61b4a3dfd2354678bd357a53db570ba37bc89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,init_ok,runtime_ready
cycle,2026.04.14 16:35:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_c56_bal_onnx,84f313815393429acb9690d727b61b4a3dfd2354678bd357a53db570ba37bc89,2026.04.14 16:35:00,2026.04.14 16:35:00,US100,PERIOD_M5,true,true,,DCC3564407E7BED4,0.4045558572,0.2434694171,0.3519746959,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 16:40:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_c56_bal_onnx,84f313815393429acb9690d727b61b4a3dfd2354678bd357a53db570ba37bc89,2026.04.14 16:40:00,2026.04.14 16:40:00,US100,PERIOD_M5,true,true,,41C585FCD8916D53,0.4110215604,0.2539378405,0.3350405693,short,short_threshold_met,none,short:ticket=2:volume=0.10000000,open_short,true,true,10009,Request executed,0.0000000000,0.0000000000,0.1000000000,0.1000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,open_short,false,,
cycle,2026.04.14 16:45:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_c56_bal_onnx,84f313815393429acb9690d727b61b4a3dfd2354678bd357a53db570ba37bc89,2026.04.14 16:45:00,2026.04.14 16:45:00,US100,PERIOD_M5,true,true,,D8C25DEA75259061,0.3678146005,0.2757933140,0.3563920557,flat,threshold_or_margin_not_met,short:ticket=2:volume=0.10000000,short:ticket=2:volume=0.10000000,hold_existing,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,hold_existing,false,,
cycle,2026.04.14 16:50:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_c56_bal_onnx,84f313815393429acb9690d727b61b4a3dfd2354678bd357a53db570ba37bc89,2026.04.14 16:50:00,2026.04.14 16:50:00,US100,PERIOD_M5,true,true,,55C71B7B4EB48FB5,0.3682515621,0.2874068320,0.3443416357,flat,threshold_or_margin_not_met,short:ticket=2:volume=0.10000000,short:ticket=2:volume=0.10000000,hold_existing,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,hold_existing,false,,
cycle,2026.04.14 16:55:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_c56_bal_onnx,84f313815393429acb9690d727b61b4a3dfd2354678bd357a53db570ba37bc89,2026.04.14 16:55:00,2026.04.14 16:55:00,US100,PERIOD_M5,true,true,,2EFF2EB918CDB155,0.3301008344,0.3060922921,0.3638068736,flat,threshold_or_margin_not_met,short:ticket=2:volume=0.10000000,short:ticket=2:volume=0.10000000,hold_existing,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,hold_existing,false,,
cycle,2026.04.14 17:00:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_c56_bal_onnx,84f313815393429acb9690d727b61b4a3dfd2354678bd357a53db570ba37bc89,2026.04.14 17:00:00,2026.04.14 17:00:00,US100,PERIOD_M5,true,true,,468850629D2952A6,0.3492058218,0.3199667037,0.3308274746,flat,threshold_or_margin_not_met,short:ticket=2:volume=0.10000000,short:ticket=2:volume=0.10000000,hold_existing,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,hold_existing,false,,
cycle,2026.04.14 17:05:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_c56_bal_onnx,84f313815393429acb9690d727b61b4a3dfd2354678bd357a53db570ba37bc89,2026.04.14 17:05:00,2026.04.14 17:05:00,US100,PERIOD_M5,true,true,,9FD76C5CEBE55152,0.2609976828,0.4228279591,0.3161743879,flat,threshold_or_margin_not_met,short:ticket=2:volume=0.10000000,short:ticket=2:volume=0.10000000,hold_existing,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,hold_existing,false,,
cycle,2026.04.14 17:10:00,run331C_runtime_replay_or_block_cross_horizon_probe_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_c56_bal_onnx,84f313815393429acb9690d727b61b4a3dfd2354678bd357a53db570ba37bc89,2026.04.14 17:10:00,2026.04.14 17:10:00,US100,PERIOD_M5,true,true,,9435074F3A143090,0.2456257790,0.4281118810,0.3262623847,flat,threshold_or_margin_not_met,short:ticket=2:volume=0.10000000,short:ticket=2:volume=0.10000000,hold_existing,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,hold_existing,false,,
