bar_time_server,timestamp_utc,split,row_index,stage42_session_reliability_signal,tier_label,routing_source,partial_context_subtype,candidate_id,stage42_session_bucket_label,stage42_session_reliability_score,entry_decision
2026.01.15 21:05:00,2026-01-15T21:05:00Z,oos,675,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.15 21:10:00,2026-01-15T21:10:00Z,oos,676,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.15 21:20:00,2026-01-15T21:20:00Z,oos,677,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.15 21:55:00,2026-01-15T21:55:00Z,oos,678,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.15 22:00:00,2026-01-15T22:00:00Z,oos,679,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.16 19:40:00,2026-01-16T19:40:00Z,oos,680,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.16 20:20:00,2026-01-16T20:20:00Z,oos,681,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.16 20:25:00,2026-01-16T20:25:00Z,oos,682,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.16 20:45:00,2026-01-16T20:45:00Z,oos,683,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.16 20:55:00,2026-01-16T20:55:00Z,oos,684,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.16 21:15:00,2026-01-16T21:15:00Z,oos,685,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.16 21:30:00,2026-01-16T21:30:00Z,oos,686,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.16 21:35:00,2026-01-16T21:35:00Z,oos,687,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.16 21:40:00,2026-01-16T21:40:00Z,oos,688,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.16 21:55:00,2026-01-16T21:55:00Z,oos,689,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.20 19:10:00,2026-01-20T19:10:00Z,oos,690,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.20 20:20:00,2026-01-20T20:20:00Z,oos,691,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.20 21:40:00,2026-01-20T21:40:00Z,oos,692,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.20 21:55:00,2026-01-20T21:55:00Z,oos,693,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.21 19:55:00,2026-01-21T19:55:00Z,oos,694,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.21 21:00:00,2026-01-21T21:00:00Z,oos,695,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.21 21:20:00,2026-01-21T21:20:00Z,oos,696,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.22 18:30:00,2026-01-22T18:30:00Z,oos,697,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2026.01.22 21:30:00,2026-01-22T21:30:00Z,oos,698,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.22 21:35:00,2026-01-22T21:35:00Z,oos,699,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.22 21:45:00,2026-01-22T21:45:00Z,oos,700,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.23 19:30:00,2026-01-23T19:30:00Z,oos,701,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.23 20:30:00,2026-01-23T20:30:00Z,oos,702,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.23 20:45:00,2026-01-23T20:45:00Z,oos,703,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.23 21:10:00,2026-01-23T21:10:00Z,oos,704,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.23 21:20:00,2026-01-23T21:20:00Z,oos,705,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.26 19:35:00,2026-01-26T19:35:00Z,oos,706,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.26 19:45:00,2026-01-26T19:45:00Z,oos,707,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.26 20:00:00,2026-01-26T20:00:00Z,oos,708,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.26 21:05:00,2026-01-26T21:05:00Z,oos,709,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.26 21:25:00,2026-01-26T21:25:00Z,oos,710,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.26 21:35:00,2026-01-26T21:35:00Z,oos,711,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.26 21:45:00,2026-01-26T21:45:00Z,oos,712,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.26 21:50:00,2026-01-26T21:50:00Z,oos,713,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.27 17:40:00,2026-01-27T17:40:00Z,oos,714,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2026.01.27 18:55:00,2026-01-27T18:55:00Z,oos,715,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.27 21:40:00,2026-01-27T21:40:00Z,oos,716,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.28 18:25:00,2026-01-28T18:25:00Z,oos,717,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2026.01.28 18:55:00,2026-01-28T18:55:00Z,oos,718,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.28 19:35:00,2026-01-28T19:35:00Z,oos,719,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.28 19:55:00,2026-01-28T19:55:00Z,oos,720,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.28 20:00:00,2026-01-28T20:00:00Z,oos,721,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.28 20:30:00,2026-01-28T20:30:00Z,oos,722,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.28 20:45:00,2026-01-28T20:45:00Z,oos,723,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.29 19:00:00,2026-01-29T19:00:00Z,oos,724,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.29 19:05:00,2026-01-29T19:05:00Z,oos,725,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.01.29 21:00:00,2026-01-29T21:00:00Z,oos,726,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.29 21:15:00,2026-01-29T21:15:00Z,oos,727,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.29 21:55:00,2026-01-29T21:55:00Z,oos,728,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.29 22:00:00,2026-01-29T22:00:00Z,oos,729,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.01.30 21:25:00,2026-01-30T21:25:00Z,oos,730,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.02 18:50:00,2026-02-02T18:50:00Z,oos,731,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.02 19:15:00,2026-02-02T19:15:00Z,oos,732,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.02 20:20:00,2026-02-02T20:20:00Z,oos,733,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.02 20:35:00,2026-02-02T20:35:00Z,oos,734,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.02 20:45:00,2026-02-02T20:45:00Z,oos,735,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.02 20:50:00,2026-02-02T20:50:00Z,oos,736,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.02 21:05:00,2026-02-02T21:05:00Z,oos,737,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.02 21:25:00,2026-02-02T21:25:00Z,oos,738,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.02 21:30:00,2026-02-02T21:30:00Z,oos,739,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.02 21:35:00,2026-02-02T21:35:00Z,oos,740,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.02 21:40:00,2026-02-02T21:40:00Z,oos,741,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.02 21:55:00,2026-02-02T21:55:00Z,oos,742,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.03 18:55:00,2026-02-03T18:55:00Z,oos,743,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.03 20:20:00,2026-02-03T20:20:00Z,oos,744,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.03 21:10:00,2026-02-03T21:10:00Z,oos,745,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.03 21:40:00,2026-02-03T21:40:00Z,oos,746,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.04 21:30:00,2026-02-04T21:30:00Z,oos,747,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.04 21:40:00,2026-02-04T21:40:00Z,oos,748,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.05 20:10:00,2026-02-05T20:10:00Z,oos,749,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.05 20:20:00,2026-02-05T20:20:00Z,oos,750,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.05 21:00:00,2026-02-05T21:00:00Z,oos,751,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.05 21:20:00,2026-02-05T21:20:00Z,oos,752,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.05 21:40:00,2026-02-05T21:40:00Z,oos,753,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.05 21:50:00,2026-02-05T21:50:00Z,oos,754,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.06 18:40:00,2026-02-06T18:40:00Z,oos,755,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.06 18:45:00,2026-02-06T18:45:00Z,oos,756,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.06 19:10:00,2026-02-06T19:10:00Z,oos,757,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.06 19:35:00,2026-02-06T19:35:00Z,oos,758,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.06 19:50:00,2026-02-06T19:50:00Z,oos,759,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.06 19:55:00,2026-02-06T19:55:00Z,oos,760,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.06 20:45:00,2026-02-06T20:45:00Z,oos,761,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.06 20:50:00,2026-02-06T20:50:00Z,oos,762,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.06 20:55:00,2026-02-06T20:55:00Z,oos,763,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.06 21:00:00,2026-02-06T21:00:00Z,oos,764,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.06 21:05:00,2026-02-06T21:05:00Z,oos,765,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.06 21:15:00,2026-02-06T21:15:00Z,oos,766,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.06 21:20:00,2026-02-06T21:20:00Z,oos,767,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.06 21:35:00,2026-02-06T21:35:00Z,oos,768,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.06 21:40:00,2026-02-06T21:40:00Z,oos,769,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.06 21:45:00,2026-02-06T21:45:00Z,oos,770,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.06 21:50:00,2026-02-06T21:50:00Z,oos,771,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.09 18:30:00,2026-02-09T18:30:00Z,oos,772,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2026.02.09 19:20:00,2026-02-09T19:20:00Z,oos,773,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.09 20:00:00,2026-02-09T20:00:00Z,oos,774,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.09 20:15:00,2026-02-09T20:15:00Z,oos,775,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.09 20:45:00,2026-02-09T20:45:00Z,oos,776,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.09 20:55:00,2026-02-09T20:55:00Z,oos,777,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.09 21:15:00,2026-02-09T21:15:00Z,oos,778,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.09 21:30:00,2026-02-09T21:30:00Z,oos,779,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.09 21:40:00,2026-02-09T21:40:00Z,oos,780,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.09 22:00:00,2026-02-09T22:00:00Z,oos,781,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.10 19:20:00,2026-02-10T19:20:00Z,oos,782,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.10 19:45:00,2026-02-10T19:45:00Z,oos,783,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.10 20:20:00,2026-02-10T20:20:00Z,oos,784,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2026.02.10 20:35:00,2026-02-10T20:35:00Z,oos,785,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.10 21:10:00,2026-02-10T21:10:00Z,oos,786,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.10 21:30:00,2026-02-10T21:30:00Z,oos,787,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2026.02.10 21:35:00,2026-02-10T21:35:00Z,oos,788,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
