bar_time_server,timestamp_utc,split,row_index,stage45_volatility_mechanism_signal,tier_label,routing_source,partial_context_subtype,candidate_id,entry_decision
2025.12.02 21:40:00,2025-12-02T21:40:00Z,oos,379,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.03 18:50:00,2025-12-03T18:50:00Z,oos,380,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.03 19:20:00,2025-12-03T19:20:00Z,oos,381,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.03 19:25:00,2025-12-03T19:25:00Z,oos,382,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.03 19:35:00,2025-12-03T19:35:00Z,oos,383,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.03 19:50:00,2025-12-03T19:50:00Z,oos,384,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.03 20:15:00,2025-12-03T20:15:00Z,oos,385,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.03 20:35:00,2025-12-03T20:35:00Z,oos,386,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.03 20:40:00,2025-12-03T20:40:00Z,oos,387,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.03 21:25:00,2025-12-03T21:25:00Z,oos,388,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.03 21:35:00,2025-12-03T21:35:00Z,oos,389,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.03 21:45:00,2025-12-03T21:45:00Z,oos,390,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.04 18:05:00,2025-12-04T18:05:00Z,oos,391,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.04 19:20:00,2025-12-04T19:20:00Z,oos,392,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.04 19:55:00,2025-12-04T19:55:00Z,oos,393,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.04 20:15:00,2025-12-04T20:15:00Z,oos,394,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.04 21:35:00,2025-12-04T21:35:00Z,oos,395,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.04 21:55:00,2025-12-04T21:55:00Z,oos,396,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.05 20:30:00,2025-12-05T20:30:00Z,oos,397,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.05 21:10:00,2025-12-05T21:10:00Z,oos,398,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.05 21:30:00,2025-12-05T21:30:00Z,oos,399,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.08 19:10:00,2025-12-08T19:10:00Z,oos,400,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.08 19:15:00,2025-12-08T19:15:00Z,oos,401,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.08 19:45:00,2025-12-08T19:45:00Z,oos,402,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.08 20:30:00,2025-12-08T20:30:00Z,oos,403,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,short
2025.12.08 21:15:00,2025-12-08T21:15:00Z,oos,404,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.08 21:50:00,2025-12-08T21:50:00Z,oos,405,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.09 18:25:00,2025-12-09T18:25:00Z,oos,406,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.09 19:25:00,2025-12-09T19:25:00Z,oos,407,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.09 19:45:00,2025-12-09T19:45:00Z,oos,408,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.09 20:00:00,2025-12-09T20:00:00Z,oos,409,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.09 20:25:00,2025-12-09T20:25:00Z,oos,410,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.09 20:30:00,2025-12-09T20:30:00Z,oos,411,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.09 20:50:00,2025-12-09T20:50:00Z,oos,412,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.09 21:05:00,2025-12-09T21:05:00Z,oos,413,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,short
2025.12.09 21:20:00,2025-12-09T21:20:00Z,oos,414,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.10 18:15:00,2025-12-10T18:15:00Z,oos,415,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.10 18:35:00,2025-12-10T18:35:00Z,oos,416,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.10 18:45:00,2025-12-10T18:45:00Z,oos,417,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.10 19:10:00,2025-12-10T19:10:00Z,oos,418,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.10 19:15:00,2025-12-10T19:15:00Z,oos,419,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.10 19:20:00,2025-12-10T19:20:00Z,oos,420,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.10 19:30:00,2025-12-10T19:30:00Z,oos,421,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.10 20:20:00,2025-12-10T20:20:00Z,oos,422,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.11 19:30:00,2025-12-11T19:30:00Z,oos,423,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.11 20:20:00,2025-12-11T20:20:00Z,oos,424,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.11 20:55:00,2025-12-11T20:55:00Z,oos,425,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,short
2025.12.12 20:20:00,2025-12-12T20:20:00Z,oos,426,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.12 21:10:00,2025-12-12T21:10:00Z,oos,427,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.12 21:25:00,2025-12-12T21:25:00Z,oos,428,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.12 21:35:00,2025-12-12T21:35:00Z,oos,429,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.12 21:45:00,2025-12-12T21:45:00Z,oos,430,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.12 21:50:00,2025-12-12T21:50:00Z,oos,431,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 19:25:00,2025-12-15T19:25:00Z,oos,432,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 20:05:00,2025-12-15T20:05:00Z,oos,433,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 20:10:00,2025-12-15T20:10:00Z,oos,434,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 20:15:00,2025-12-15T20:15:00Z,oos,435,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 20:30:00,2025-12-15T20:30:00Z,oos,436,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 20:50:00,2025-12-15T20:50:00Z,oos,437,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 21:05:00,2025-12-15T21:05:00Z,oos,438,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 21:20:00,2025-12-15T21:20:00Z,oos,439,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 21:25:00,2025-12-15T21:25:00Z,oos,440,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 21:30:00,2025-12-15T21:30:00Z,oos,441,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 21:35:00,2025-12-15T21:35:00Z,oos,442,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 21:40:00,2025-12-15T21:40:00Z,oos,443,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 21:45:00,2025-12-15T21:45:00Z,oos,444,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.15 21:50:00,2025-12-15T21:50:00Z,oos,445,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.16 19:30:00,2025-12-16T19:30:00Z,oos,446,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.16 20:15:00,2025-12-16T20:15:00Z,oos,447,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.16 20:30:00,2025-12-16T20:30:00Z,oos,448,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.16 20:45:00,2025-12-16T20:45:00Z,oos,449,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.16 20:50:00,2025-12-16T20:50:00Z,oos,450,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.16 20:55:00,2025-12-16T20:55:00Z,oos,451,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.16 21:00:00,2025-12-16T21:00:00Z,oos,452,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.16 21:10:00,2025-12-16T21:10:00Z,oos,453,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.16 22:00:00,2025-12-16T22:00:00Z,oos,454,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.17 18:50:00,2025-12-17T18:50:00Z,oos,455,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.17 19:15:00,2025-12-17T19:15:00Z,oos,456,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.17 19:30:00,2025-12-17T19:30:00Z,oos,457,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.17 20:25:00,2025-12-17T20:25:00Z,oos,458,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.17 20:40:00,2025-12-17T20:40:00Z,oos,459,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.17 20:50:00,2025-12-17T20:50:00Z,oos,460,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.17 21:20:00,2025-12-17T21:20:00Z,oos,461,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.17 21:25:00,2025-12-17T21:25:00Z,oos,462,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.17 21:45:00,2025-12-17T21:45:00Z,oos,463,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.17 21:50:00,2025-12-17T21:50:00Z,oos,464,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.18 19:05:00,2025-12-18T19:05:00Z,oos,465,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.18 20:00:00,2025-12-18T20:00:00Z,oos,466,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.18 20:15:00,2025-12-18T20:15:00Z,oos,467,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.18 20:25:00,2025-12-18T20:25:00Z,oos,468,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.18 20:45:00,2025-12-18T20:45:00Z,oos,469,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.18 21:15:00,2025-12-18T21:15:00Z,oos,470,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.18 21:30:00,2025-12-18T21:30:00Z,oos,471,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.18 21:50:00,2025-12-18T21:50:00Z,oos,472,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.19 19:40:00,2025-12-19T19:40:00Z,oos,473,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.19 19:55:00,2025-12-19T19:55:00Z,oos,474,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.19 20:10:00,2025-12-19T20:10:00Z,oos,475,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.19 20:15:00,2025-12-19T20:15:00Z,oos,476,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.19 20:25:00,2025-12-19T20:25:00Z,oos,477,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.19 20:45:00,2025-12-19T20:45:00Z,oos,478,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.19 21:10:00,2025-12-19T21:10:00Z,oos,479,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.19 21:20:00,2025-12-19T21:20:00Z,oos,480,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.19 21:35:00,2025-12-19T21:35:00Z,oos,481,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.19 21:40:00,2025-12-19T21:40:00Z,oos,482,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 16:55:00,2025-12-22T16:55:00Z,oos,483,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,long
2025.12.22 17:30:00,2025-12-22T17:30:00Z,oos,484,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 17:35:00,2025-12-22T17:35:00Z,oos,485,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 17:45:00,2025-12-22T17:45:00Z,oos,486,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 17:55:00,2025-12-22T17:55:00Z,oos,487,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 18:00:00,2025-12-22T18:00:00Z,oos,488,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 18:05:00,2025-12-22T18:05:00Z,oos,489,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 18:10:00,2025-12-22T18:10:00Z,oos,490,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 18:50:00,2025-12-22T18:50:00Z,oos,491,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 19:20:00,2025-12-22T19:20:00Z,oos,492,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 19:25:00,2025-12-22T19:25:00Z,oos,493,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 19:30:00,2025-12-22T19:30:00Z,oos,494,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 19:35:00,2025-12-22T19:35:00Z,oos,495,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 19:40:00,2025-12-22T19:40:00Z,oos,496,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 19:50:00,2025-12-22T19:50:00Z,oos,497,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 20:15:00,2025-12-22T20:15:00Z,oos,498,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 20:20:00,2025-12-22T20:20:00Z,oos,499,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 21:05:00,2025-12-22T21:05:00Z,oos,500,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 21:30:00,2025-12-22T21:30:00Z,oos,501,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 21:45:00,2025-12-22T21:45:00Z,oos,502,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 21:50:00,2025-12-22T21:50:00Z,oos,503,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.22 21:55:00,2025-12-22T21:55:00Z,oos,504,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 18:25:00,2025-12-23T18:25:00Z,oos,505,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 19:00:00,2025-12-23T19:00:00Z,oos,506,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 19:30:00,2025-12-23T19:30:00Z,oos,507,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 19:40:00,2025-12-23T19:40:00Z,oos,508,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 19:50:00,2025-12-23T19:50:00Z,oos,509,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 20:00:00,2025-12-23T20:00:00Z,oos,510,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 20:15:00,2025-12-23T20:15:00Z,oos,511,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 20:35:00,2025-12-23T20:35:00Z,oos,512,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 20:40:00,2025-12-23T20:40:00Z,oos,513,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 20:45:00,2025-12-23T20:45:00Z,oos,514,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 20:55:00,2025-12-23T20:55:00Z,oos,515,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 21:00:00,2025-12-23T21:00:00Z,oos,516,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 21:05:00,2025-12-23T21:05:00Z,oos,517,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 21:15:00,2025-12-23T21:15:00Z,oos,518,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 21:20:00,2025-12-23T21:20:00Z,oos,519,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 21:25:00,2025-12-23T21:25:00Z,oos,520,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 21:35:00,2025-12-23T21:35:00Z,oos,521,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 21:50:00,2025-12-23T21:50:00Z,oos,522,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 21:55:00,2025-12-23T21:55:00Z,oos,523,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.23 22:00:00,2025-12-23T22:00:00Z,oos,524,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 17:50:00,2025-12-26T17:50:00Z,oos,525,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 19:00:00,2025-12-26T19:00:00Z,oos,526,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 19:10:00,2025-12-26T19:10:00Z,oos,527,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 19:15:00,2025-12-26T19:15:00Z,oos,528,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 20:10:00,2025-12-26T20:10:00Z,oos,529,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 20:15:00,2025-12-26T20:15:00Z,oos,530,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 20:30:00,2025-12-26T20:30:00Z,oos,531,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 20:45:00,2025-12-26T20:45:00Z,oos,532,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 20:50:00,2025-12-26T20:50:00Z,oos,533,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 20:55:00,2025-12-26T20:55:00Z,oos,534,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 21:10:00,2025-12-26T21:10:00Z,oos,535,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 21:20:00,2025-12-26T21:20:00Z,oos,536,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,short
2025.12.26 21:25:00,2025-12-26T21:25:00Z,oos,537,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 21:30:00,2025-12-26T21:30:00Z,oos,538,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.26 21:35:00,2025-12-26T21:35:00Z,oos,539,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 17:30:00,2025-12-29T17:30:00Z,oos,540,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 18:20:00,2025-12-29T18:20:00Z,oos,541,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 18:25:00,2025-12-29T18:25:00Z,oos,542,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 18:40:00,2025-12-29T18:40:00Z,oos,543,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 19:10:00,2025-12-29T19:10:00Z,oos,544,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 19:15:00,2025-12-29T19:15:00Z,oos,545,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 19:25:00,2025-12-29T19:25:00Z,oos,546,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 20:05:00,2025-12-29T20:05:00Z,oos,547,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 20:15:00,2025-12-29T20:15:00Z,oos,548,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,short
2025.12.29 20:20:00,2025-12-29T20:20:00Z,oos,549,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 20:45:00,2025-12-29T20:45:00Z,oos,550,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,short
2025.12.29 20:50:00,2025-12-29T20:50:00Z,oos,551,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 21:10:00,2025-12-29T21:10:00Z,oos,552,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 21:15:00,2025-12-29T21:15:00Z,oos,553,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 21:35:00,2025-12-29T21:35:00Z,oos,554,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.29 21:55:00,2025-12-29T21:55:00Z,oos,555,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 16:45:00,2025-12-30T16:45:00Z,oos,556,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 17:25:00,2025-12-30T17:25:00Z,oos,557,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 18:20:00,2025-12-30T18:20:00Z,oos,558,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 18:30:00,2025-12-30T18:30:00Z,oos,559,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 18:40:00,2025-12-30T18:40:00Z,oos,560,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 19:05:00,2025-12-30T19:05:00Z,oos,561,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 19:15:00,2025-12-30T19:15:00Z,oos,562,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 19:20:00,2025-12-30T19:20:00Z,oos,563,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 19:45:00,2025-12-30T19:45:00Z,oos,564,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 19:55:00,2025-12-30T19:55:00Z,oos,565,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 20:00:00,2025-12-30T20:00:00Z,oos,566,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 20:10:00,2025-12-30T20:10:00Z,oos,567,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
2025.12.30 20:15:00,2025-12-30T20:15:00Z,oos,568,0,Tier B,tier_b_fallback,B_macro_missing,c08_extreme_compression_stress,flat
